project_id,target_label,predicted_label,confidence,judge_conflict,retrieval_judgment,rubric_judgment,final_reason
158174,Mid,Mid,0.8824,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
90772,Low,Low,0.5589,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 80%, Mid 20%, High 0%입니다. 모델 신뢰도는 0.56입니다."
9883,Low,Mid,0.6481,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수, 개념검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
146950,Low,Low,0.574,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다. 모델 신뢰도는 0.57입니다."
90296,Mid,Mid,0.747,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
113316,Mid,Mid,0.7268,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 유사환경실증점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
125734,Low,Mid,0.5846,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
15091,Mid,Mid,0.8511,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 유사환경실증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
116071,Low,Mid,0.6819,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 시제품점수, 유사환경실증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
10913,Mid,Mid,0.7336,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
9494,Mid,Mid,0.8093,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
96227,Low,Mid,0.5436,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
102474,Mid,Mid,0.8508,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
145959,Low,Low,0.6392,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다. 모델 신뢰도는 0.64입니다."
11527,Low,Low,0.8558,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.86입니다."
94765,Mid,Mid,0.7983,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
116288,Mid,Mid,0.9046,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 40%, High 40%입니다."
113495,High,Mid,0.6292,True,Low,Mid,"최종 판정은 Mid입니다. 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 20%, High 40%입니다."
9862,Mid,Mid,0.8016,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 40%, High 20%입니다."
182849,High,Mid,0.6648,True,Low,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 40%, High 20%입니다."
157695,Mid,Mid,0.6477,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
10634,Low,Low,0.6511,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다. 모델 신뢰도는 0.65입니다."
154481,Mid,Mid,0.8723,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
95887,High,High,0.5522,True,Mid,Mid,"최종 판정은 High입니다. 개념검증점수, 상용화점수가 확인되었고, 유사 과제 분포는 Low 0%, Mid 60%, High 40%입니다. 모델 신뢰도는 0.55입니다."
116275,Low,Mid,0.768,True,Low,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다."
125654,Mid,Mid,0.5889,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
14652,Mid,Mid,0.5758,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
94538,Mid,Mid,0.8494,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
16724,Mid,Mid,0.548,True,High,Mid,"최종 판정은 Mid입니다. 개념검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 40%, High 60%입니다."
9348,Mid,Mid,0.4978,True,Low,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 개념검증점수, 유사환경실증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 20%, High 40%입니다."
112807,Mid,Mid,0.5558,True,Low,Mid,"최종 판정은 Mid입니다. 원리검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다."
106689,Mid,Mid,0.8817,False,Mid,Mid,"최종 판정은 Mid입니다. 실제환경검증점수, 유사환경실증점수, 상용화점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
118323,Low,Low,0.536,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 20%, Mid 40%, High 40%입니다. 모델 신뢰도는 0.54입니다."
182199,Low,Mid,0.513,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
102308,Mid,Mid,0.7513,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
112998,High,Mid,0.6448,True,Low,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다."
102317,Mid,Mid,0.6591,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수, 실험실검증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
113331,Mid,Mid,0.7964,True,Mid,High,"최종 판정은 Mid입니다. 상용화점수, 유사환경실증점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
117352,Mid,Mid,0.8502,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
146879,Low,Mid,0.6806,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
9492,Mid,Mid,0.712,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
146563,Low,Low,0.6267,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다. 모델 신뢰도는 0.63입니다."
18438,Mid,Mid,0.7911,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
93588,Mid,Mid,0.7924,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
93361,Mid,Mid,0.573,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
158312,Mid,Mid,0.5451,True,Mid,High,"최종 판정은 Mid입니다. 상용화점수, 유사환경실증점수, 실제환경검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
33077,Mid,Low,0.513,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다. 모델 신뢰도는 0.51입니다."
155363,Mid,Mid,0.7355,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
18382,Mid,Low,0.4932,True,Mid,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다. 모델 신뢰도는 0.49입니다."
8707,Mid,Mid,0.6734,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
93907,Mid,Mid,0.8316,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
113366,Mid,Mid,0.7898,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 60%, High 20%입니다."
113217,Mid,Mid,0.7132,False,Mid,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
94088,Low,Low,0.7838,True,Low,Mid,"최종 판정은 Low입니다. 시제품, 실험실 검증, 운영환경 근거가 충분히 강하지 않으며, 유사 과제 분포는 Low 80%, Mid 20%, High 0%입니다. 모델 신뢰도는 0.78입니다."
113510,Mid,Mid,0.8024,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 유사환경실증점수, 실험실검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 20%, Mid 80%, High 0%입니다."
10333,Mid,Mid,0.7726,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 유사환경실증점수, 실험실검증점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
145009,Mid,Mid,0.9227,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 실제환경검증점수, 상용화점수가 확인되었으나 상위 TRL 근거가 상대적으로 제한적으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 100%, High 0%입니다."
158331,Low,Mid,0.6984,False,Mid,Mid,"최종 판정은 Mid입니다. 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 40%, Mid 60%, High 0%입니다."
91591,Mid,Mid,0.6625,False,Mid,Mid,"최종 판정은 Mid입니다. 개념검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
18331,Mid,Mid,0.6459,True,Low,Mid,"최종 판정은 Mid입니다. 실험실검증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 60%, Mid 40%, High 0%입니다."
125513,Mid,Mid,0.91,False,Mid,Mid,"최종 판정은 Mid입니다. 시제품점수, 유사환경실증점수, 상용화점수가 확인되었으나 실제 운영환경 검증 evidence 부족으로 인해 TRL 4~6 수준으로 판단됩니다. 유사 과제 분포는 Low 0%, Mid 80%, High 20%입니다."
