event_id,project_id,project_title,program,primary_tx,description_excerpt,benefits_excerpt,start_trl_reference_only,end_trl_label_source,target_label,alg1_full_fusion_pred,alg1_full_fusion_confidence,alg2_no_start_pseudo_start_pred,alg2_no_start_pseudo_start_confidence,alg3_rubric_explainable_pred,alg3_rubric_explainable_confidence,alg4_gridsearched_svc_retrieval_pred,alg4_gridsearched_svc_retrieval_confidence,source,deployment_safe_best_by_accuracy,deployment_safe_best_by_macro_f1,upper_bound_with_start_trl
RAW-TEST-0263,117408,"3D Printing Heat Shields, Year 2",Center Innovation Fund: JSC CIF,,This project intends to demonstrate the feasibility of 3D printing a heat shield using materials that perform well as TPS. Key features of a 3D printed heat shield include a monolithic heat shield without seams or gaps and a graded material with a robust la...,The goal of this project is to automate the processes for making and installing ablative TPS on large entry vehicles in order to significantly reduce the cost of TPS for future ...,2,3,Low,Low,0.6064,Low,0.3959,Low,0.8584,Mid,0.5825,raw_excel_test_split,Mid,Low,Low
RAW-TEST-0264,117427,In-space and Surface Seal Development Standard Interface Reqts and Seal Dev Risk Redux,Center Innovation Fund: JSC CIF,TX06.1.4 Habitation Systems,"Docking seal/sealing technical design aspects needing attention include seal-on-seal evaluation; effects from long term environment exposure from UV radiation, atomic oxygen, and dust; and alternate seal materials and design approaches to mitigate performan...","Current docking system seals were designed to permit seal-on-seal docking, but certification was not performed. Proposed activity would characterize seal-on-seal performance inc...",1,3,Low,Low,0.7556,Low,0.5823,Mid,0.5251,Mid,0.5044,raw_excel_test_split,Mid,Low,Low
RAW-TEST-0265,11809,Cryogenic Propulsion,Center Independent Research & Development: GSFC IRAD,TX01.1.3 Cryogenic Propulsion,Cryogenic propellants can enhance NASA missions. This project will establish that modern cryogenic storage technologies will allow the use of cryogenic propulsion for extended periods. This project will also result in the increased technology readiness leve...,Provides substantial mass advantage over the use of a cryocooler.,2,3,Low,Low,0.6226,Low,0.568,Low,0.8847,Mid,0.4855,raw_excel_test_split,Mid,Low,Low
RAW-TEST-0266,11810,Infrared Detectors,Center Independent Research & Development: GSFC IRAD,TX08.1.1 Detectors and Focal Planes,"Detectors for infrared instruments are important for Earth, planetary, lunar and astrophysics remote sensing. This project will evaluate several materials for use as infrared detectors. Once the optimal materials are selected, we will fabricate and test new...",This technology may find application in infrared instruments on board future funded missions.,2,3,Low,Low,0.6391,Low,0.6935,Low,0.9314,Low,0.5466,raw_excel_test_split,Low,Low,Low
RAW-TEST-0267,11811,A Micro Cylindrical Ion Trap (µ-CIT) Micro Mass Spectrometer Instrument System (µMSIS) for NASA Planetary Exploration,Center Independent Research & Development: GSFC IRAD,TX08.1.5 Lasers,"The goal of this early stage innovation IRAD is to advance the development of new, extremely small, low power, and low cost ""micro"" mass spectrometer instrument systems (µMSIS) through the application of MEMS design and fabrication, and microsystem componen...","The outcome of this IRAD can be used for application to missions as described in the planetary Decadal Survey. For example, an array of packaged Pico-Satellite µMSIS could be de...",2,3,Low,Low,0.4936,Low,0.4918,Low,0.5586,Mid,0.5651,raw_excel_test_split,Mid,Low,Low
RAW-TEST-0268,11814,Novel Ka-band High Gain Antenna Design for Comm Systems for future Earth Observing Missions,Center Independent Research & Development: GSFC IRAD,TX05.2.6 Innovative Antennas,"A novel high gain antenna (HGA) for Ka-band RF communications is proposed in this IRAD. Such a concept is in the best interest for future Earth Observing (EO) missions at Low Earth Orbit (LEO) that have stringent jitter requirements, and where a HGA with a ...","NASA missions like for example Deformation, Ecosystem Structure and Dynamics of Ice (DESDynI), could benefit from the Ka band allocated bandwidth for data rates in the order of ...",1,3,Low,Low,0.7261,Low,0.5917,Low,0.5635,Low,0.4993,raw_excel_test_split,Low,Low,Low
RAW-TEST-0269,11821,Electronics Miniaturization with a System-on-a-Chip for Power Systems,Center Independent Research & Development: GSFC IRAD,TX03.3 Power Management and Distribution,This IRAD effort seeks to contribute in the research of alternatives to the reduction in volume of Power System Electronics (PSE) for the next generation of spacecraft avionics and instruments. The proposal addresses an alternative to the control support ar...,"This project addresses several cross-cutting technology goals including miniaturized spaceflight system, onboard processing capabilities, system robustness to extreme environmen...",1,2,Low,Low,0.7768,Low,0.6796,Low,0.9118,Low,0.6168,raw_excel_test_split,Low,Low,Low
RAW-TEST-0270,11822,Spacecraft on a Chip Development,Center Independent Research & Development: GSFC IRAD,TX02.2.1 Spacecraft Command and Data Handling Systems,"This project lays the groundwork for the future development of a spacecraft on a chip implementation (SCOC), which would combine the electronics for multiple spacecraft functions onto a single device, or as few devices as practical. System on a chip is a me...",nan,2,3,Low,Low,0.5086,Low,0.5496,Low,0.6439,Mid,0.5479,raw_excel_test_split,Mid,Low,Low
RAW-TEST-0271,118285,Characterization of Lithium-Ion battery cycling through the freeze-thaw process,Space Technology Research Grants,TX03.2.1 Electrochemical Storage: Batteries,"The extreme range of temperature oscillation (50 K – 350 K) in the lunar environment poses unique challenges to lithium-ion batteries, which need to hibernate during the lunar night (50 – 90 K, 354 hours) and recover at lunar dawn. Recent studies have shown...",nan,2,3,Low,Low,0.8937,Low,0.8918,Low,0.944,Low,0.7729,raw_excel_test_split,Low,Low,Low
RAW-TEST-0272,118292,Directed evolution of Rubisco for improved carbon dioxide capture and conversion,Space Technology Research Grants,TX06.3.7 Transformative Health and Performance Concepts,"Growing plants in situ for food production during space missions can provide human crews with nutritional and psychological benefits. However, plant cultivation in space is constrained by available power, water, and physical area. Increasing the photosynthe...","This project aims to provide a platform for directed evolution of Rubiscos from a variety of organisms and improve the photosynthetic efficiency in plants. Additionally, this pr...",2,3,Low,Low,0.9201,Low,0.9309,Low,0.987,Low,0.8089,raw_excel_test_split,Low,Low,Low
RAW-TEST-0273,118296,Spatially-resolved Vibrational and Rotational Energy Distributions Using Ultrafast CARS for Multi-species Hypersonic ...,Space Technology Research Grants,TX09.4.4 Atmosphere Characterization,"Vehicles entering a planetary atmosphere travel at hypersonic velocities, resulting in strong shock waves and highly reactive, high temperature gas near the vehicle surface. Such vehicles require a thermal protection system (TPS) to ensure the spacecraft su...","This project will develop an advanced, ultrafast laser-based measurement system for characterizing this high-enthalpy, reacting flowfield to help improve the design of future sp...",2,3,Low,Low,0.8372,Low,0.8173,Mid,0.6686,Low,0.6724,raw_excel_test_split,Low,Low,Low
RAW-TEST-0274,118297,Remote Autonomous Plant Sensing for Space Exploration Enabled by Wearable Printed Electronics,Space Technology Research Grants,TX06.3.7 Transformative Health and Performance Concepts,"In order to meet the food requirement of nutrient and safety for astronauts in long space missions, it is important for researchers to develop a way of cultivating fresh green vegetables in space. Great progress has been made to achieve plant growth in spac...",This project will enable continuous monitoring and early detection of plant responses to environmental stressors and nutrient deficiencies at both the individual plant level and...,2,3,Low,Low,0.7897,Low,0.8036,Mid,0.8602,Low,0.6732,raw_excel_test_split,Low,Low,Low
RAW-TEST-0275,118298,Three-dimensional Hierarchical Structures as Multi-layer Insulation for Terrestrial and Space Applications,Space Technology Research Grants,TX14.3.1 Thermal Protection Materials,"Multilayer insulation (MLI) is necessary to protect various systems in space, including spacecraft, satellites, and long term storage of cryogenic fluids like liquid hydrogen and liquid oxygen to support space exploration. In order to shield from the harsh ...","This project aims to significantly improve the thermal insulation performance, while providing freeze-protection for electronic systems in space and insulation for cryogenic sys...",2,3,Low,Low,0.8927,Low,0.8986,Low,0.8608,Low,0.7792,raw_excel_test_split,Low,Low,Low
RAW-TEST-0276,118318,Probabilistic approaches for robust thermal process prediction in laser powder bed fusion additive manufacturing,Space Technology Research Grants,TX12.4.2 Digital Transformation Technologies for Manufacturing,"Additive manufacturing (AM) has attracted much attention for its ability to fabricate nearly fully dense, geometrically complex metal components, which are often not feasible employing traditional manufacturing techniques. However, the adoption of AM for sa...","This simulation tool will address the scatter in the fatigue life of additive manufacturing (AM) parts, help NASA gain a better understanding of the enigmatic process-structure-...",2,3,Low,Low,0.8587,Low,0.8694,Low,0.8859,Low,0.7196,raw_excel_test_split,Low,Low,Low
RAW-TEST-0277,118323,"In-situ temperature, velocity, and density measurements in high-speed flows using burst-mode filtered Rayleigh scatte...",Space Technology Research Grants,TX09.4.6 Instrumentation and Health Monitoring for EDL,"Further understanding and characterization of high-speed flow dynamics in transonic to hypersonic regimes is important for the development, testing, and improvement of complex rocket and space vehicles. Laser diagnostics, such as Filtered Rayleigh Scatterin...",This project will further the understanding and characterization of high-speed flow dynamics to improve development and testing of complex space vehicles.,2,3,Low,Low,0.7795,Low,0.6853,Mid,0.6134,Low,0.536,raw_excel_test_split,Low,Low,Low
RAW-TEST-0278,118330,Understanding and Predicting Dominant Physics in Supersonic Retropropulsion,Space Technology Research Grants,TX09.2.2 Supersonic Retropropulsion,"The future of Mars exploration will require landing vehicles much larger than anything humans have ever attempted. This challengedrives a need for a new entry and descent technique: Supersonic Retropropulsion (SRP), the use of firing rockets to reduce speed...",nan,2,3,Low,Low,0.8135,Low,0.8229,Mid,0.8055,Low,0.6984,raw_excel_test_split,Low,Low,Low
RAW-TEST-0279,118340,Develop Human Brain Organoid-on-Chip Testbed and Novel Antioxidant Countermeasure Cocktails for In-Flight Brain Damage,Space Technology Research Grants,TX06.5.2 Radiation Mitigation and Biological Countermeasures,"The substantial threat of the outer space environment, namely radiation, and microgravity, to astronauts' brain health, is consideredas the single biggest obstacle humankind must resolve to travel beyond Earth's orbit. The currently used models poorly repre...",nan,2,3,Low,Low,0.8261,Low,0.8011,Low,0.5306,Low,0.6098,raw_excel_test_split,Low,Low,Low
RAW-TEST-0280,118348,Terrain-Aware Control and Model-Driven Learning for Quadrupeds in Low Gravity,Space Technology Research Grants,TX04.2.3 Small-Body and Microgravity Mobility,"In the coming years, we look towards the stars and aim toward becoming a multi-planetary species. The return to the moon hasalways been forthcoming since our last encounter in 1969, and with the recent discovery of water on the sunlit side of the moonby NAS...",nan,2,3,Low,Low,0.8898,Low,0.8769,Low,0.9723,Low,0.723,raw_excel_test_split,Low,Low,Low
RAW-TEST-0281,118353,Functionalization of Nanoporous Covalent Organic Frameworks to Enhance Processability and Broaden Separation Applicat...,Space Technology Research Grants,TX06.1.2 Water Recovery and Management,"Covalent organic frameworks (COFs) are an emerging class of crystalline, porous polymers, constructed by covalently linking organicmolecules into extended networks with highly organized 2D or 3D structures. COFs have uniform and tunable nanopore sizes as we...",nan,2,3,Low,Low,0.8851,Low,0.8992,Low,0.9233,Low,0.7963,raw_excel_test_split,Low,Low,Low
